decision,528
wind,5048
alaska,4412
outnumbered,6550
folks,5674
designer,4459
favors,5392
slowdown,1667
straight,3232
scholars,7127
enter,2855
regularly,5801
resignations,5516
prepaid,8324
unspecified,5268
des,2726
advances,4066
eagerness,8036
numbered,9212
inappropriate,6954
condition,2122
physicians,8301
foods,2389
parts,935
speculative,6647
gop,2443
glare,8989
anti-abortionists,7849
academy,5052
lone,3608
temporary,1922
foreseeable,8965
credible,6822
population,2497
auction,960
cure,6374
luzon,6114
h.,2174
criminals,5631
motors,1331
deukmejian,6845
vanguard,7216
smooth,5533
u.s.a.,6251
on,16
cough,6819
video,2578
english,2732
ems,7400
stocks,149
homosexual,9025
motion,3732
corporations,1639
guaranty,8996
requirements,1560
steelmakers,5017
chugai,5614
met,1316
haven,4485
acts,2832
celebrity,9628
own,194
shaping,9400
injury,5694
hedging,6462
waste,2893
mark,1059
resolutions,9347
r,9307
smith,1127
zip,9581
davis,2784
sick,4793
back,192
timing,3050
photos,5490
dam,6828
estimate,885
envy,8907
nice,4156
reuter,9354
telephones,9836
half-hour,4912
face-to-face,8936
reception,8348
calif,2373
discipline,3366
thin,2463
guber,1182
action,587
line,462
tactical,7755
face,663
for,11
kick,8189
trail,5262
impose,4492
championship,8735
amdura,7845
moment,1859
monitor,2936
county,1217
discovision,8011
buyer,1988
foley,6429
refer,7096
gartner,9700
filters,6036
ltd.,555
tv,662
vintage,7801
ford,477
olympics,6547
neal,5469
computing,4098
chances,4643
assault,6298
records,2037
revenue,186
wholesale,2705
thieves,6676
here,347
leased,6499
allies,3058
light,1058
mitterrand,8243
stearns,2279
burt,7298
multiples,5741
consolidation,4448
maybe,1682
shame,8401
four-game,8095
regular,2038
teeth,9835
award,3666
amid,1633
problem,434
rjr,2232
ideological,6073
ending,1548
chicago-based,4646
paso,7597
rulings,9374
trust,457
diagnostic,6849
complete,1489
low-income,6512
instituted,6482
lama,9727
script,7131
crossland,6824
gonzalez,2802
entrepreneurial,9681
humanitarian,6949
signaled,4794
incur,9052
suspended,1949
jr.,1205
interpret,6484
whenever,5877
loosen,8211
struggling,3643
fossil,8968
moral,4327
demonstrators,5646
capitalized,7308
containing,5348
lockheed,4142
n.j.,1860
likelihood,5711
specially,8425
amazing,5898
tci,7174
chuck,8745
written,2047
files,6423
norwood,8269
taxation,4808
jal,6973
alvin,8606
picture,2145
distinctive,8857
nrm,5748
sony,1152
sharon,5828
knowing,5705
governments,2349
hard-disk,6935
diversification,6006
budget,568
separate,1125
staying,7160
background,5303
triple-a,3773
actor,4607
ceo,8733
appeals,1902
esso,8916
arms,3448
rosen,4556
kentucky,4308
reflecting,1307
developer,2916
geography,8985
episode,6403
drops,5375
namely,9195
cooperation,2342
sleep,6638
outweigh,7584
manuel,5720
labor,701
football,2347
pessimistic,5768
pool,3510
enterprises,2255
platform,5772
foreclosed,8963
backs,5593
epicenter,5660
margins,1239
gatt,8105
alley,7254
russia,8382
cap,3571
mining,2032
fujis,7442
choice,2161
compaq,2655
coup,2212
yields,927
roderick,5220
ambassador,4832
newsletter,3860
year-earlier,800
encouragement,8045
economies,3371
prospective,3743
takeover,420
regulation,3119
poorly,4968
irvine,6972
minimum,1078
bellsouth,2650
russell,5819
rest,1121
donald,2435
locally,8209
soil,5834
recommendation,4985
kid,6982
concessions,3941
strengths,9453
bono,6781
span,7150
mineral,9163
across-the-board,7246
partial,3504
feedlots,7424
worked,1389
texans,5855
hubbard,7473
newsweek,6540
leg,7521
deposit,1846
rural,3225
constitutional,2296
dentsu,4884
pa.,3620
sharper,8404
rules,908
red,1012
carrier,1353
arab,4837
coca-cola,2904
fourth-quarter,1999
governors,6055
story,1366
caused,988
steal,6222
solving,9430
grew,1569
buy-out,588
cheapest,8738
diversify,7377
minister,1044
negotiation,7569
politics,2101
procedure,4971
division,537
federally,4697
thinks,2111
dump,5110
monopolies,7560
iowa,3283
woman,1128
bookings,8673
12-month,6720
neb.,7030
guerrilla,7457
lean,6101
judges,1855
subscription,9920
maintains,5718
alert,5286
reached,697
industrial,438
subcommittee,2461
trees,5035
greenwich,4714
arising,9600
voluntary,6268
gate,5407
bulls,9621
sinking,7710
helm,9016
skyrocketed,9422
armed,5297
exchequer,3825
violence,4597
southern,1280
benefited,4079
glossy,8991
adequate,3557
supplying,9831
offsetting,4159
wood,3141
presidents,3740
pollution,2945
commissioners,8761
implemented,6471
hollander,5689
discrimination,3952
salon,8385
brazil,2772
purchasers,6182
merits,7551
damaged,1606
proclaimed,8329
upheaval,8508
surrounded,9468
coaches,7326
trafficking,9510
tragedy,8477
manpower,9898
negotiator,9753
stakes,3326
obliged,9218
anderson,4418
galileo,3184
my,406
keep,585
hugo,1066
loan,501
seen,919
vaccine,4596
left,696
prosecuted,9298
jack,1710
start-up,3229
impossible,2488
quarters,2316
punts,9991
miners,9164
modifications,7559
ima,4918
sources,1535
cleveland,2776
calif.,853
tpa,9507
incomplete,6956
night,1068
intergroup,6969
hang,5687
trip,2891
considerations,5620
optical,4007
pointed,3870
laughing,9099
breeding,6787
intact,5695
ortiz,7049
metric,2265
preferred,1011
school,722
bricks,6789
pfizer,7062
approvals,6748
prize,7636
suspects,7170
historical,4489
modernize,6528
highways,5417
bougainville,8677
sweetened,5026
mills,2744
inland,8158
nevertheless,2937
luis,8213
risky,3629
wage,1168
zealand,3142
tapped,8451
conduct,2780
offshore,7040
transport,3334
volokh,4598
expenditure,8066
divisive,8860
pass,2188
enabling,6881
gradual,8113
targeted,4383
mail,1616
movie,1593
foothills,5402
brief,2652
conferences,8777
toshiba,4813
owning,4008
airline,763
build,837
dec.,929
policyholders,7620
dance,5981
stockbrokers,7732
continually,6816
size,1071
passes,9240
interviewed,4300
anti-takeover,6743
junk,472
record,439
differences,2300
applicable,7853
shattered,8405
editorial-page,8886
hiroshima,6068
punishable,8341
monte,8246
launch,2225
memotec,9987
batibot,6310
vincent,6263
deliveries,7995
duke,6873
estimated,452
subdued,9830
serving,4034
enables,8898
earthquakes,4894
joins,7502
hanson,8124
judge,401
liquidity,1856
dingell,4462
withstand,6716
courthouse,7969
philadelphia,2270
utilities,1726
wyoming,7824
lionel,7529
swaps,7171
established,1758
unusual,1747
investigation,1342
subscribers,3538
useful,4213
strongest,4197
understood,4815
stand,1419
inclined,5692
bring,1141
minds,5733
secondary,2412
parliamentary,6150
bearing,5596
ever,821
commitment,2341
ogilvy,2269
productions,6172
his,49
unfriendly,7782
delivery,999
owner,1515
bonus,4081
four-day,7437
covered,2123
semel,4033
drastically,8030
industrials,2614
combined,1541
divided,3079
longtime,3609
fetal-tissue,6420
restrain,8367
goodman,7450
abortion-rights,4407
arise,7860
out,84
create,1286
beauty,5597
superfund,6659
data,451
compelling,8764
switches,9472
bearish,3797
wanted,1032
william,785
responsive,7108
counted,4658
mice,9743
brisk,5602
tumbled,2418
regions,4551
wishes,8551
yetnikoff,9578
exempt,5664
louisville,3992
go,386
warren,3337
flooding,8088
index-arbitrage,5424
miles,1358
personal-injury,8296
setting,2150
simply,946
credibility,2911
describing,6382
giovanni,6447
arrangements,4618
charities,3251
shipyard,4187
handy,6455
stimulate,8433
venezuela,7794
shedding,8407
harbor,6456
curb,3165
pricing,1864
consists,4872
moderately,5738
publishers,3872
stopped,1898
kravis,5438
beating,6769
sympathetic,6664
agent,2246
leaving,1821
broker,1843
lavelle,9101
proposition,7641
vila,6262
statistical,5542
costing,7968
salinas,6203
spoken,7153
timothy,8467
errors,4899
kenneth,3717
apples,4615
skilled,8419
colleges,5954
coda,8755
va.,3550
appeared,1986
contel,4874
prefers,9277
stimulators,9450
submit,4376
double-a,5654
balked,7874
presumed,9285
giants,2172
refined,9325
ssangyong,9997
hub,8145
toy,4590
spark,5535
claimed,2591
without,349
ncaa,9199
passing,4957
worst,2327
demonstrates,7997
conversion,3811
zone,8568
await,9601
ends,3171
loved,6511
brown,1444
mo.,9901
1930s,6721
exxon,1678
members,449
bobby,5600
blacks,1875
pension,1184
jumped,1007
asian,2769
measures,1315
long-awaited,9123
reporting,2195
served,2073
manages,3610
volatility,932
importer,8149
look,712
indians,6959
mass-market,8225
cathcart,8730
unconsolidated,6692
airlines,698
a.,941
rebuilding,7657
sluggish,2637
pound,1069
west,379
areas,874
movements,4518
jitters,7501
factories,3376
tenders,7180
economically,7392
involved,830
performance,767
rumored,3885
perestroika,4958
taken,641
inco,5148
trouble,1520
sets,2234
barnett,9606
supermarkets,9464
medicare,7018
hospital,1820
interest-rate,2616
reitman,8359
fernando,7425
architecture,4616
wines,4821
thousands,1563
sectors,3635
investment-banking,8165
synthetic,6233
thought,948
participating,4337
income-tax,6955
licensed,5710
comes,1096
top,524
examples,8924
waves,5575
declares,5641
steelmaker,5243
goodyear,5682
rice,4028
superconductor,8442
urgency,8510
reagan,1197
evidence,1042
bracing,7288
pitched,9258
declining,1607
requests,4025
friends,2393
fast-food,2534
sought,1438
up,52
chivas,5942
border,4636
pushed,2230
reads,9314
letter,1107
yard,7230
vice,232
thereafter,4812
ratio,2317
customer,1355
m$,7006
this,39
difference,1568
vicar,8517
payments,731
while,120
first-time,9690
routine,4183
promotion,2627
guy,2483
conn,4653
grown,2394
tables,5551
york-based,2645
plumbing,9778
cameras,8720
nathan,6129
richter,4991
getting,633
fame,6031
shown,2039
gestures,8107
sister,5009
ranked,8346
environmentally,9883
columbia,808
woods,7818
intellectuals,9063
barometer,6766
soft-drink,6641
instantly,8161
sequester,8399
spent,1153
emotional,4107
dorfman,8026
leading,810
manitoba,9136
missiles,5736
necessary,1382
organic,9227
big-time,7887
stabilizing,5839
digs,8850
itself,682
iverson,8170
rent,3880
mercedes,7550
callable,8718
speeds,9438
squeeze,3534
agencies,1157
opposed,1797
travel,1502
monitors,8244
today,325
seriously,3529
wsj,8559
tightly,9838
ignored,4297
bets,9608
relations,1559
carriers,2338
charlotte,4863
l.j.,4138
absence,4060
horrible,6946
deregulation,5096
specialty,2277
shot,2692
assessment,3563
noxell,7579
mehta,9150
fine,1818
drinking,4683
casino,3454
by,17
usa,3914
featuring,4117
rein,7663
strategy,750
message,2620
capel,5323
beautiful,5306
n.v.,5465
summit,4380
crusade,8805
vermont,5042
eliminated,3373
fixed,1425
basis,851
neuberger,9205
desirable,5649
complex,1702
toseland,7190
future,506
marcos,3100
paintings,5763
retailers,2321
round,2886
differently,6390
serve,2106
opportunities,2681
participate,3302
compensation,2592
daiwa,2725
roller,9810
di,6848
groups,717
vs.,2703
pro-choice,4014
glasnost,4481
almost,511
sometime,5236
hands,1313
halt,2671
leader,860
informal,5151
love,3290
reading,2564
sharpest,9912
polled,6572
laurel,7515
money-fund,9175
multinational,7564
illinois,2611
dresdner,6868
news,309
listed,1615
casinos,7912
somewhere,4039
lacked,6096
sound,2108
weakened,4818
collateralized,8756
violations,2579
david,692
reflect,1893
plants,864
materials,1314
authority,1283
natwest,6536
kane,8186
supposedly,7747
evening,3697
deserve,5993
minn.,8240
excited,9684
teller,8454
charging,2991
instrumentation,9061
double,1847
yesterday,122
outlays,4954
repayment,7669
suit,636
real-estate,1459
ferdinand,8945
okla.,9758
describes,4672
postwar,8317
s.,2071
borrowers,5314
rise,499
decline,460
planner,3869
recall,4776
power,338
marketing,610
bloated,8666
postponed,5196
attributable,8636
started,892
those,150
prerogatives,9282
types,2242
learning,2812
flow,1641
incomes,9049
loan-loss,3853
experienced,3012
poorest,8311
courts,1928
wider,4600
the,0
hewlett-packard,2093
controls,1542
pick,2313
role,799
screens,5000
mayoral,6523
hefty,3601
caci,8715
retinoblastoma,8368
laws,1494
trap,8480
medication,9148
engineered,4110
launched,1613
characters,3358
million,21
aoun,6746
proportion,5202
sang,8387
anxious,4835
reinforcing,9331
malignant,7536
leslie,9109
co.,95
blocks,4234
starting,1804
protocol,9299
rockwell,4992
arm,2837
kronor,5439
few,261
portrayed,9265
subsidies,3047
politicians,2146
pc,4339
elimination,7396
television,761
associates,1114
parks,6149
clarify,9635
images,5691
freeport-mcmoran,8097
finances,5396
mimic,9899
bomber,8671
brand,1081
statute,5241
fluor,7436
feet,1339
weeks,422
g.m.b,9699
anybody,3147
alliances,6739
ca,562
weaken,5274
ancient,7847
widen,7812
tourist,4046
ed,6875
intraday,6085
grade,7453
spend,1269
excitement,7410
join,2133
memphis,7549
commons,7333
tro,9523
puerto,3624
dissident,4888
stretched,7165
generated,3836
contingent,7962
quotations,3516
upward,3913
palestinian,5487
approach,1390
thursday,939
overcapacity,7585
u.s.-soviet,8490
soul,9825
appreciation,3059
quantity,7084
shore,4366
falconbridge,8071
attention,1411
gradually,4909
fazio,7422
softening,7148
syndrome,6232
judgment,3987
capitalist,7307
encouraged,3011
tally,9834
whichever,9566
indexing,4721
scientists,1483
weisfield,4820
snack-food,9996
argues,3344
reopened,8361
horn,8142
defendant,4880
soo,6643
violation,3655
charitable,6343
balance,1671
comair,7942
greenville,4713
absolutely,3921
nationwide,2621
meeting,474
sustain,6230
dozens,3818
gear,6443
stands,2694
shakespeare,7698
dassault,8822
pose,8316
advice,2709
backup,7275
subscribe,7739
merck,7020
mccaw,1938
woo,7228
jefferson,7499
backdrop,8640
lag,6097
friend,2800
democrats,1142
approve,2425
birth,6777
equity,621
adobe,8588
1950s,5278
reinsurance,2688
heller,7467
borders,8675
assumptions,6756
tire,3546
factory,2025
interests,776
restricting,9910
developments,3078
treasurer,3909
national,162
islands,4928
guber-peters,4910
chile,7926
distance,4889
oust,5757
nonprofit,7574
lubricants,8212
measuring,7017
reforms,2320
assurances,4840
mass.,1713
insolvent,5429
difficult,1018
problems,355
visitors,3239
sunnyvale,5844
duck,5376
roy,3525
provision,1210
peoples,7603
tighter,6678
corry,2723
bad,884
parity,6559
fans,3013
faa,7416
appetite,5902
shelves,9402
oils,6546
diaper,6850
nissan,1266
nor,1415
scott,2954
wonderful,8552
remained,1867
distinct,8017
manipulation,7009
egon,7395
coated,9638
enterprise,4690
vendors,9547
available,679
depletion,7998
exploded,6895
chase,2082
wyss,8560
bothered,7893
grenfell,4715
ringer,9364
packaged,6554
depositary,4458
namibia,9750
leaping,9729
prosecution,5203
regime,2820
stays,7728
osaka,8283
jobless,8180
prentice,9279
needed,911
rebuild,5794
users,2365
listing,4935
oversubscribed,9235
anticipated,2329
allied,5287
26-week,9585
creek,5088
trucking,5860
fared,6033
happened,2130
barre,5594
proud,8336
deaths,2786
cyclical,4253
warburg,8530
performances,6564
banking,567
mitchell,2354
identified,2487
ads,1410
nomura,3032
glass,2669
boren,3156
a.g.,9587
dna,6864
cautioned,5935
important,589
frenzy,5677
challenging,5330
legislator,6102
depends,3583
turbulence,8489
kill,2617
standing,2760
c.,1701
toyota,2973
volunteer,8527
metal,2493
buses,5927
dealerships,7986
diminished,4678
insulin,5154
nonperforming,6137
fcc,4904
ministers,3857
finishing,6038
n't,32
saturday,2072
printers,8328
notion,3862
calling,2374
dairy,7982
black-and-white,9933
fined,3596
throw,4386
clothing,4091
atoms,8633
haul,6938
repeal,4355
totally,3135
bowed,9616
gained,727
agip,9594
rejecting,9333
god,4711
star,1832
tourists,4047
outflows,7050
advertisements,7840
it,14
lenses,9960
rewrite,9808
restructurings,9803
dalkon,7983
legislatures,9106
expression,7415
government,98
lexington,6105
companion,7335
portraying,8313
elders,8042
undercut,7204
parties,1556
awaiting,7272
mart,5722
adverse,4409
committed,2252
burdens,7295
viewed,3139
adjusting,6730
satellite,3526
eliminate,2531
corrupt,6367
subjects,5022
secretary,723
behaved,9868
aba,8572
cover,1507
throughout,1773
exporters,6029
krasnoyarsk,6987
alexander,5063
mounted,5181
at,18
fossett,9940
onto,3033
irrelevant,9070
deemed,6833
easily,2125
ranch,7652
journalist,8181
sentenced,5528
advanced,986
well-known,3438
unveiled,3653
spokeswoman,1047
just,152
nahb,9989
argue,1987
colorado,3576
inflation-adjusted,5426
spirit,4576
truck,1807
visits,6266
construction,606
invest,2096
caller,9871
lifting,9114
finance,571
cross-border,7974
replies,7670
pressure,844
kirk,9091
emerged,4271
enormous,2301
retreat,6195
criteria,5632
bloody,7890
component,6359
reynolds,4359
baker,1284
accident,3441
service,336
macy,6115
vote,847
spacecraft,8424
critics,1815
hud,2027
removed,4175
proliferation,8332
four-year-old,8969
uptick,8509
interbank,3093
control,350
roll,2360
syndicated,9922
workstation,8554
pbs,7058
footing,8962
strange,5020
native,5184
harbors,6457
cooperate,5967
humans,5420
kelly,7508
mae,1592
swung,9921
woes,7817
adm.,7248
honest,8139
terrible,7182
seoul,3757
jewelers,7500
greatly,3384
install,5431
saul,7688
subpoena,9458
embassy,5113
fiercely,6422
trinova,6249
spur,5540
hit,775
broke,2841
spokesman,301
neck,6130
scrambled,6208
shapiro,6629
pursuit,4543
midnight,5732
perpetual,9249
southam,6644
threatens,7184
sugar,1980
petroleum,1433
choosing,5943
1990s,3440
insisting,5428
optimistic,3297
seems,899
burlington,6336
reacting,7089
redford,7659
competitiveness,9643
yet,396
picking,4534
werner,8542
ferry,9689
proposals,1739
collect,5085
conditional,8776
nancy,6532
robert,513
syndicate,2968
disposal,6004
toxin,5559
attempting,2985
able,583
an,31
editors,5655
orleans,4755
manner,5719
close,317
merchandise,2447
advertiser,9859
literary,7000
ian,9035
indexes,4920
plunge,1227
robertson,4784
capitalize,7910
budgetary,7294
pachinko,5485
significance,7141
equitec,8055
refunding,4986
milwaukee,9162
wall,330
genetic,2348
extension,3827
ross,2197
creatures,7972
unilab,9536
lasts,9098
apartments,5584
salomon,1278
berlin,2716
toys,6684
assassinations,7864
fabrication,8935
plug,8309
'm,826
ore.,7048
transit,7195
della,4456
revamping,9355
impressed,6951
lee,1822
narrowed,4330
wpp,3554
version,1350
developing,1587
homeowners,5143
raise,630
view,807
hunt,2445
introduction,3715
privatization,4537
defendants,1817
ortega,2682
commissioner,3679
real,308
bart,6767
approval,724
plo,5774
boosting,3569
floor,1022
salary,3888
near-term,4747
heir,9014
working,671
futures,288
judging,8182
premises,9278
committee,372
ordered,1826
trips,6687
depress,8838
nose,6138
chosen,3573
ball,4627
panels,6558
stereo,7730
baseline,7879
fallout,8072
N,3
holdings,886
tens,7762
freeman,5126
skeptical,4369
vague,7792
leather,6501
starts,3128
loss,252
investment-grade,3605
economics,2795
cost-sharing,9877
discounted,5370
cubs,9936
minnesota,4742
mississippi,4000
unrest,7211
havoc,9710
stepping,6223
spy,5015
sens.,9398
stealing,7161
mania,9135
speculation,1318
criticism,2298
assigned,4425
consolidate,6364
paying,1118
irving,5434
weighted,7223
send,2823
security,649
improve,1146
arbitration,7858
chairman,141
shifted,9405
halts,9888
majority,905
continued,608
uniform,6696
dodge,4890
scenario,2952
irish,9896
indianapolis,4921
solid,2960
rican,5218
principals,7077
bizarre,9609
commodore,4244
pse,7645
initiative,2807
enhance,5380
chose,4864
boeing,1955
chandler,4644
ballot,5304
supposed,2462
provisional,7644
last,69
relieved,6596
van,2892
understanding,4594
rule,1165
coach,6811
bronfman,7291
homefed,5142
aeroflot,9860
vessels,6260
lifted,4141
hacker,8120
contra,4100
dangers,8820
bells,3567
reckless,5795
steps,1668
holds,1191
library,6107
normal,1796
turner,2642
printer,6579
procter,4167
upon,2043
hilton,9021
drawn,4267
asserted,4839
hopkins,6945
disruptions,8016
authorization,5590
rock,2885
shorter,8411
preamble,7627
prevented,5495
fletcher,7432
fun,5679
stuart,6227
arthur,2838
linking,5713
leftist,7520
determined,1962
london-based,5446
spokesmen,6649
payroll,4531
specifically,3637
adoption,6283
passengers,4530
20th,7234
tumble,5564
enforce,6401
landed,6989
patel,7599
collar,6352
dave,5983
merger,1039
brewing,2429
reality,3747
presented,3209
core,1844
daniel,2478
guinea,6932
unnecessary,5565
bullets,8701
failing,3378
microsoft,4151
category,3160
greedy,9703
consistent,4871
year-ago,1522
industries,553
barry,4847
filed,527
nora,9208
sir,1831
find,677
small-town,9426
shift,1742
ages,8594
week,123
mix,3614
your,484
political,389
damaging,6377
boyd,4854
restoring,9350
transplants,4814
jr,6977
representing,2103
blaming,9610
fired,3179
respectability,9348
',134
noon,6542
merchants,4323
private,549
contains,5349
marketplace,3029
told,550
fourth,910
option,1383
psychiatric,7646
principle,2874
depressed,3584
orderly,9760
hour,1471
interesting,3388
peace,2869
financial,142
clash,7321
exhibit,8064
suspect,3905
reviewed,7674
denounced,8835
chips,1586
ready,1800
burned,5926
conclude,5345
unscrupulous,8502
payable,2685
designed,1097
resident,9346
breaks,4858
hazards,7465
kennedy,3094
accords,7242
rental,5803
sun,1579
compiled,3807
suspected,7748
bridges,3570
ended,327
phenomenon,4763
loyalty,2926
closings,7932
dusty,9673
merchant,2549
exploring,6026
r.,1173
radical,5506
formal,2607
jamie,8175
boosted,1811
son,2459
billing,4851
elizabeth,5112
allows,3445
midyear,9159
warning,2366
follow,1998
acquisition,468
banknote,9971
prudent,7081
township,6683
barber,7877
nestle,4331
mistakenly,8242
promotional,4539
unknown,6699
mikhail,3729
used,263
came,544
matters,2099
pie,7615
guerrillas,6931
voiced,9553
lobbied,9734
firmly,5671
lucky,5171
failures,3593
brown-forman,8698
robots,9368
fortunately,8094
johnson,1236
one-day,7043
afterward,6287
normally,2186
offset,1195
consent,3460
might,279
o'kicki,5475
freed,9697
deficits,5094
perception,4532
chairmen,7921
cs,4663
fromstein,9980
sheer,8408
jumping,7506
nl,4523
shaking,7138
columnist,4866
capital-gains,1369
ramada,5507
doubling,5108
ventures,1727
zurich,4827
counter,3075
diabetics,5368
soup,5237
collins,7941
contributed,1264
suspend,6663
considers,4870
concerned,1490
programmers,9967
introduce,2544
memories,3200
arguing,4617
promptly,5500
state,139
reproductive,8363
coming,757
racketeering,3746
uses,1870
baltimore,2714
prediction,9907
vancouver,8514
pencils,6562
minimal,4741
taxpayer,6670
fraudulent,5404
enforcement,2532
axa,7273
failure,1640
spectacular,7152
tall,6665
weakness,1836
slack,7146
prepare,4011
balloon,4230
violent,8523
flawed,7431
hopeful,8141
heritage,4487
handle,2444
instead,595
300-day,6278
taiwan,2827
system,274
represents,1664
bell,1294
belgian,6772
selling,399
turnaround,3651
detail,4674
attacked,6299
searle,7692
plunging,7066
consume,7959
remember,3314
doman,8022
atlantic,2247
ministry,1240
l.p.,9097
pfeiffer,6157
relationships,3877
awarded,2368
desperately,5995
folk,8960
machinists,2098
lyonnais,7005
demonstrations,4883
dates,6829
kansas,4137
beat,2770
scored,9387
ernest,8910
contrast,1927
leval,6997
said,15
contemplating,7961
midsized,7022
hardware,3600
reasonable,2877
ties,2241
dashed,9653
articles,3928
reformers,7660
incinerator,7484
turnpike,9842
suisse,4805
restructured,4780
matching,3726
exist,3173
pierre,9256
instruction,9717
acres,3241
skepticism,7143
gold,657
pittston,6161
balloting,9604
cycling,8814
pharmaceutical,1942
lead,780
iron,3985
equipped,6887
bloc,2585
financier,3381
specializing,7721
upgraded,9541
even,113
engineer,5658
donuts,8025
rejected,1402
surrender,5845
inventor,9720
silicon,4188
michelin,9155
regarded,4021
cholesterol,5331
yale,4826
around,384
fax,6902
statistics,1946
publicized,7647
appointed,2470
commonwealth,2995
defective,6380
physician,6568
landmark,8197
remics,9338
norfolk,4950
live,1644
where,251
supermarket,5547
suspension,2966
francisco,419
truth,4050
belief,4232
type,2155
charges,592
stabilize,5541
builders,5317
gambling,5131
kemp,4307
newest,8260
appropriated,8617
clearly,1506
laff,5165
adjustment,3661
prevail,7076
acquitted,8583
receive,936
asks,3449
compete,2843
stations,1743
write-offs,7823
announcement,1033
them,127
credit,353
taylor,3543
focused,3598
if,66
along,702
avenue,3243
mason,4146
sight,7703
spring,1212
feel,1105
endanger,9679
wild,2978
investor,504
availability,5592
president,70
jan,9943
daimler-benz,5637
bomb,8670
paid,489
pursued,6585
saatchi,2105
broker-dealer,7290
floating-rate,7433
distributions,9666
chlorofluorocarbons,9633
resistance,2274
bodies,7892
specialize,9827
kellogg,3390
printed,5496
protests,4169
empty,5657
landfill,6990
sponsors,5539
broad,1583
block,1035
assuming,2983
numbers,1619
golden,1761
health-care,2219
reorganization,1418
criticized,3000
pont,2871
forest,2858
felt,1905
constitution,2657
allianz,2835
reserved,7105
a.c.,7235
reinvestment,6191
lane,3492
cells,2376
p53,6147
marine,2815
andy,9862
discussing,2848
cut,377
don,4264
dramatically,8029
hampered,5138
tricky,8483
value,310
appearances,8615
gen-probe,4286
direction,1963
rep.,823
mike,5458
backer,4844
fewer,1736
quote,8343
overbuilt,9234
club,2053
apparently,1077
decide,1880
chasing,8737
rooms,2410
bonuses,3932
proxy,6179
classical,9636
a.m,3783
arco,6297
surplus,2826
midwest,3292
audit,3060
advancers,7838
certain,425
collapse,1637
dual,8032
executing,7411
disagreement,7373
addresses,8586
analysis,3146
protesters,4540
printing,3405
similarity,9417
odd,4527
supplied,7746
widow,8548
tax-loss,8452
regulated,5513
confirming,8779
answer,2423
n.y.,2226
eggs,2797
jerry,4303
designated,5366
rare,3216
market,47
talked,4201
dominated,3693
spun,7155
incompetent,9714
oak,7581
n.c.,5464
staged,7156
abandoned,2831
victory,2829
houston,1933
accomplish,6280
pain,6556
litigation,1474
affect,1952
talent,5027
withheld,7225
tied,2281
stood,3046
loaded,9120
camera,4437
went,792
you,110
videocassette,8520
historic,5688
tenn.,5556
hotel-casino,8143
limiting,5443
academic,3339
explain,2664
tank,6234
prompted,2499
kume,7513
exists,6893
execution,3965
magnitude,6515
domestic,704
hunting,9030
twist,7776
convicted,2783
toubro,9502
ivory,6089
closer,2476
nature,2184
mortgage,582
quotas,5207
equivalents,8056
jewish,5162
elliott,8895
sexual,9818
restructuring,655
minority,1397
busiest,7300
confident,2844
abolish,8574
beleaguered,8654
dioxide,7367
product,519
justices,9084
these,144
marketed,5450
aim,3923
inventory,3604
subsidizing,9460
shouted,9913
millions,2183
seita,7134
thoughts,9495
wide,1837
innovation,6082
death,1233
marked,3725
knight-ridder,8192
non-food,7036
raider,4775
warsaw,4056
marlowe,7011
newly,2185
diversion,9668
styles,7167
mood,4153
bethlehem,3349
generous,6051
bonn,6780
clubs,5951
comeback,5618
involvement,3606
narrowly,5466
demler,7996
awareness,8639
atmosphere,4427
beretta,7886
medical,766
barriers,3566
assets,294
withdrawal,3780
dispatched,6858
trend,1460
friendship,8099
about,43
see,378
scared,5224
waters,5872
alex,3924
tackle,7754
fantasy,7420
bourbon,4637
wis.,7816
computerized,5959
assessing,7269
cracks,6821
lbo,4735
stories,2460
conclusion,4652
scale,2755
revolving,9807
stage,2278
aiming,7252
murdoch,8250
front,1907
troubling,7199
downgrading,9672
one-time,2063
merieux,4149
mandatory,4942
practice,1361
bitter,4433
gifts,6445
culmination,8809
implication,9044
upper,4394
luxury,2005
engaged,2854
keeps,4732
industrialized,6080
buried,5925
flying,3084
mccormick,9146
coins,5617
assembled,5906
nixon,2551
carson,7911
emergency,1170
sheraton,7699
detrex,8843
august,397
permissible,9772
client,1782
agnelli,4831
thoroughbred,9494
charleston,5939
n.,4745
reduce,713
discourage,7375
powerful,1622
pipe,7064
determine,2599
fitness,5673
pitch,4764
married,4511
biggest,740
media,1038
headaches,9889
much,121
others,493
salaries,4557
confined,8778
arizona,1582
clues,7324
teaching,5851
lehman,1238
marketers,3995
owed,3111
reaction,2102
scientific,2149
deter,8002
yeargin,2517
schering-plough,6617
imf,3708
incentives,2806
tactics,5552
range,880
hambrecht,5411
corporation,2253
fend,4281
speeding,9437
colon,5338
inquiry,3023
eventual,6406
foundations,6911
defeated,5644
adults,4065
relating,5212
offensive,5478
micro,9744
lifetime,6999
one-hour,6548
reaching,4017
assembly,2471
adding,1338
anti-nuclear,9599
gallons,8979
e.,1510
potentially,3307
diplomatic,6853
editions,8885
mess,4944
actress,9592
takes,1260
salesmen,5523
lipton,9117
aides,3444
long,351
datapoint,5982
u.k.,1167
mgm\/ua,3998
drive,1529
nation,507
integrate,9062
plastics,2942
unused,8505
rated,1624
